transaction_id,customer_id,transaction_ts,transaction_type,direction,amount,country_code,channel
747,54,2026-04-24 08:37:00,Card Purchase,Out,6586.06,US,Web
1647,110,2026-04-24 08:53:00,Wire In,In,2022.09,US,Mobile
511,37,2026-04-24 10:10:00,Cash Withdrawal,Out,10,US,Branch
1742,116,2026-04-24 10:11:00,Wire In,In,45.87,US,Mobile
3224,222,2026-04-24 10:40:00,Cash Deposit,In,38.34,US,Automated
1197,82,2026-04-24 14:37:00,Card Purchase,Out,115.14,US,Branch
1107,76,2026-04-24 15:14:00,Cash Deposit,In,6563.09,MX,Automated
3165,219,2026-04-24 15:28:00,Wire In,In,9472.45,US,Branch
1288,88,2026-04-24 19:14:00,Wire In,In,549.68,US,Web
137,12,2026-04-24 20:09:00,Wire Out,Out,9903.14,US,Web
2163,146,2026-04-24 21:02:00,ACH Credit,In,830.95,US,Automated
170,14,2026-04-24 21:11:00,Card Purchase,Out,10,CA,Automated
1951,132,2026-04-24 21:19:00,Cash Withdrawal,Out,1947.49,US,Web
3157,218,2026-04-24 22:23:00,Cash Withdrawal,Out,63.01,US,Web
2934,201,2026-04-24 23:24:00,Card Purchase,Out,255.2,US,Branch
2273,153,2026-04-25 02:33:00,Cash Deposit,In,5470.55,US,Web
2728,186,2026-04-25 02:39:00,Card Purchase,Out,1395.03,US,Branch
3533,243,2026-04-25 03:14:00,ACH Debit,Out,1615.31,US,Automated
2362,160,2026-04-25 03:27:00,Card Purchase,Out,10,US,Automated
3527,242,2026-04-25 07:12:00,Wire Out,Out,622.24,US,Automated
1935,130,2026-04-25 07:55:00,Card Purchase,Out,53.94,US,Mobile
661,48,2026-04-25 08:43:00,Cash Withdrawal,Out,2196.8,US,Automated
264,22,2026-04-25 09:09:00,Cash Withdrawal,Out,6987.5,US,Mobile
1436,97,2026-04-25 10:33:00,Wire In,In,564.68,US,Automated
3050,209,2026-04-25 11:18:00,Card Purchase,Out,10,US,Mobile
2133,144,2026-04-25 12:29:00,Wire In,In,13401.88,US,Web
1844,123,2026-04-25 15:36:00,ACH Debit,Out,3459.12,MX,Mobile
2599,177,2026-04-25 16:30:00,Wire Out,Out,1130.59,US,Mobile
2151,145,2026-04-25 16:47:00,ACH Debit,Out,260.72,DE,Mobile
1494,101,2026-04-25 19:04:00,Cash Withdrawal,Out,2064.26,US,Web
2225,151,2026-04-25 22:30:00,ACH Credit,In,2910.06,US,Web
3328,230,2026-04-25 22:36:00,Cash Withdrawal,Out,484.36,DE,Branch
806,58,2026-04-25 23:04:00,Wire Out,Out,2242.12,US,Branch
1104,76,2026-04-26 00:36:00,ACH Debit,Out,5631.45,US,Web
579,42,2026-04-26 01:44:00,ACH Credit,In,657.56,US,Branch
2895,198,2026-04-26 03:53:00,Card Purchase,Out,2340.23,US,Automated
1215,84,2026-04-26 04:02:00,Wire In,In,5007.57,US,Web
3197,221,2026-04-26 04:39:00,ACH Debit,Out,20.33,US,Branch
207,18,2026-04-26 04:50:00,Wire In,In,4650.67,DE,Automated
543,39,2026-04-26 05:36:00,ACH Debit,Out,10,US,Automated
409,30,2026-04-26 07:54:00,ACH Credit,In,20,US,Automated
1101,76,2026-04-26 11:21:00,Card Purchase,Out,6380.01,US,Mobile
2746,187,2026-04-26 11:43:00,ACH Debit,Out,805.47,US,Web
288,23,2026-04-26 11:50:00,Cash Withdrawal,Out,5444.79,MX,Mobile
1532,103,2026-04-26 14:23:00,ACH Debit,Out,10,US,Branch
2077,139,2026-04-26 14:27:00,ACH Credit,In,2394.38,US,Branch
2784,191,2026-04-26 14:51:00,ACH Credit,In,7722.33,US,Mobile
47,4,2026-04-26 18:19:00,ACH Credit,In,1355.86,US,Automated
2939,201,2026-04-26 19:35:00,Card Purchase,Out,1137.74,US,Web
506,37,2026-04-26 20:07:00,ACH Credit,In,302.16,US,Web
1682,112,2026-04-26 20:09:00,Wire Out,Out,5012.08,US,Branch
3090,212,2026-04-26 20:17:00,Card Purchase,Out,1642.71,MX,Web
1814,121,2026-04-26 20:59:00,Cash Withdrawal,Out,427.64,US,Mobile
270,22,2026-04-26 22:12:00,Card Purchase,Out,2839.52,CA,Branch
2159,146,2026-04-27 00:29:00,ACH Credit,In,267.71,US,Automated
1590,106,2026-04-27 01:04:00,Cash Withdrawal,Out,135.14,US,Web
368,28,2026-04-27 01:17:00,Wire Out,Out,1079.88,US,Web
2102,141,2026-04-27 02:12:00,Wire In,In,2043.81,SG,Mobile
633,46,2026-04-27 02:45:00,Cash Deposit,In,382.04,US,Branch
3482,239,2026-04-27 02:50:00,Wire Out,Out,6337.61,US,Mobile
2118,142,2026-04-27 03:01:00,ACH Credit,In,1558.29,US,Automated
2700,184,2026-04-27 04:14:00,Cash Deposit,In,11577.11,US,Branch
314,25,2026-04-27 12:02:00,ACH Credit,In,4153.03,US,Automated
2167,147,2026-04-27 13:36:00,Card Purchase,Out,1612.33,US,Branch
2971,203,2026-04-27 13:37:00,Card Purchase,Out,301.62,US,Mobile
1139,79,2026-04-27 13:52:00,Card Purchase,Out,1873.22,US,Mobile
2816,194,2026-04-27 17:20:00,Card Purchase,Out,1507.42,US,Automated
1887,126,2026-04-27 18:06:00,Cash Deposit,In,1430.3,US,Mobile
1036,72,2026-04-27 18:12:00,Cash Deposit,In,1011.79,US,Automated
344,26,2026-04-27 18:29:00,Card Purchase,Out,34.34,US,Web
2831,195,2026-04-27 19:02:00,Card Purchase,Out,4052.06,CA,Web
2364,160,2026-04-27 19:31:00,Card Purchase,Out,11.51,US,Branch
1527,103,2026-04-27 20:53:00,Cash Deposit,In,31.01,US,Mobile
3139,217,2026-04-27 21:32:00,Cash Deposit,In,8853.53,US,Mobile
3530,242,2026-04-27 21:35:00,ACH Credit,In,3802.02,US,Mobile
2915,199,2026-04-27 22:02:00,Card Purchase,Out,2433.82,US,Mobile
1445,98,2026-04-27 23:19:00,Wire Out,Out,10,US,Automated
3664,168,2026-04-28 00:00:00,Wire In,In,12252.01,US,Web
3205,221,2026-04-28 00:19:00,Cash Withdrawal,Out,10,US,Automated
2318,157,2026-04-28 01:20:00,ACH Debit,Out,2906.1,US,Web
282,23,2026-04-28 02:02:00,ACH Credit,In,7773.64,US,Web
2040,137,2026-04-28 02:19:00,ACH Credit,In,20,US,Web
2306,156,2026-04-28 02:20:00,Card Purchase,Out,782.12,US,Mobile
3235,222,2026-04-28 03:40:00,ACH Debit,Out,10,DE,Web
2324,157,2026-04-28 03:54:00,Cash Deposit,In,6688.61,US,Branch
527,38,2026-04-28 03:58:00,ACH Credit,In,2283.64,US,Automated
3402,234,2026-04-28 04:07:00,Card Purchase,Out,1923.0,US,Branch
1667,111,2026-04-28 04:40:00,Card Purchase,Out,10,US,Branch
1212,84,2026-04-28 06:38:00,Card Purchase,Out,4821.9,US,Automated
558,40,2026-04-28 06:50:00,ACH Credit,In,2908.3,MX,Automated
1899,128,2026-04-28 07:23:00,Card Purchase,Out,3859.24,US,Mobile
3591,246,2026-04-28 07:27:00,Cash Withdrawal,Out,10,CA,Branch
3099,213,2026-04-28 08:01:00,Cash Deposit,In,3960.42,US,Branch
1803,120,2026-04-28 10:11:00,Card Purchase,Out,5409.25,GB,Mobile
2992,205,2026-04-28 11:49:00,Card Purchase,Out,4970.62,US,Automated
3457,238,2026-04-28 14:14:00,ACH Debit,Out,437.17,US,Web
3665,168,2026-04-28 17:00:00,Wire Out,Out,11564.92,CA,Web
916,65,2026-04-28 18:29:00,ACH Credit,In,5043.93,US,Mobile
3038,208,2026-04-28 20:02:00,Wire In,In,46.24,US,Automated
1121,78,2026-04-28 20:18:00,ACH Debit,Out,9390.81,US,Mobile
3403,234,2026-04-28 21:00:00,ACH Debit,Out,10,US,Web
824,59,2026-04-28 21:25:00,Cash Deposit,In,5060.93,US,Automated
1358,92,2026-04-28 21:42:00,Card Purchase,Out,1770.18,US,Web
2037,137,2026-04-28 22:00:00,ACH Debit,Out,182.71,US,Automated
1838,123,2026-04-28 23:34:00,Cash Deposit,In,2609.54,MX,Automated
2113,142,2026-04-29 00:49:00,Cash Deposit,In,795.26,US,Branch
1102,76,2026-04-29 01:51:00,ACH Debit,Out,1555.43,US,Mobile
1509,102,2026-04-29 02:31:00,Card Purchase,Out,49.6,SG,Branch
3141,217,2026-04-29 02:55:00,ACH Credit,In,6207.1,US,Mobile
3095,213,2026-04-29 02:56:00,Card Purchase,Out,4307.86,US,Branch
3531,243,2026-04-29 03:02:00,Card Purchase,Out,1263.69,US,Branch
2206,149,2026-04-29 04:18:00,ACH Debit,Out,424.06,US,Mobile
3274,225,2026-04-29 08:34:00,Cash Deposit,In,5823.78,US,Automated
253,21,2026-04-29 09:19:00,Card Purchase,Out,2310.44,US,Mobile
1147,79,2026-04-29 09:40:00,Card Purchase,Out,1918.3,US,Web
2577,176,2026-04-29 10:23:00,Cash Withdrawal,Out,3303.82,US,Automated
3434,236,2026-04-29 11:30:00,Wire In,In,3305.18,US,Mobile
2860,197,2026-04-29 12:32:00,ACH Debit,Out,41.91,US,Mobile
606,44,2026-04-29 12:43:00,Cash Withdrawal,Out,1111.03,US,Web
1258,86,2026-04-29 13:11:00,ACH Debit,Out,1145.63,US,Mobile
1912,129,2026-04-29 14:02:00,Card Purchase,Out,10,SG,Web
1298,88,2026-04-29 14:50:00,ACH Credit,In,1022.31,US,Automated
2963,203,2026-04-29 18:52:00,ACH Credit,In,595.56,GB,Web
2334,158,2026-04-29 20:52:00,Cash Deposit,In,3992.45,US,Automated
1238,85,2026-04-29 20:59:00,ACH Credit,In,20,US,Mobile
578,42,2026-04-29 22:07:00,Wire In,In,5315.16,US,Automated
843,60,2026-04-29 23:25:00,Card Purchase,Out,4022.41,CA,Web
3111,214,2026-04-29 23:36:00,Wire Out,Out,2010.25,DE,Automated
1740,116,2026-04-30 01:55:00,Card Purchase,Out,10,US,Branch
1421,96,2026-04-30 03:23:00,Card Purchase,Out,2523.45,US,Web
1847,123,2026-04-30 04:08:00,Cash Withdrawal,Out,2973.34,CA,Mobile
1166,81,2026-04-30 04:46:00,Cash Withdrawal,Out,9366.39,US,Web
1126,78,2026-04-30 06:07:00,Wire In,In,13210.55,GB,Mobile
3415,235,2026-04-30 06:35:00,ACH Credit,In,4360.28,CA,Mobile
2361,160,2026-04-30 08:37:00,Wire In,In,1710.33,US,Branch
1508,102,2026-04-30 09:27:00,Card Purchase,Out,80.44,SG,Automated
295,23,2026-04-30 09:30:00,ACH Debit,Out,1928.96,US,Web
381,28,2026-04-30 09:37:00,Wire In,In,2836.69,US,Automated
3426,236,2026-04-30 12:13:00,ACH Debit,Out,969.09,US,Web
1177,81,2026-04-30 12:20:00,ACH Debit,Out,1223.48,US,Web
2984,204,2026-04-30 12:46:00,ACH Debit,Out,1829.7,DE,Mobile
3248,223,2026-04-30 12:48:00,Card Purchase,Out,8050.69,US,Automated
3501,241,2026-04-30 16:55:00,ACH Credit,In,20,US,Mobile
3334,230,2026-04-30 17:04:00,ACH Credit,In,4683.65,US,Web
705,51,2026-04-30 20:35:00,Card Purchase,Out,39.58,US,Automated
1259,86,2026-04-30 20:50:00,ACH Debit,Out,549.29,GB,Web
3269,224,2026-05-01 01:37:00,Wire In,In,20,US,Web
3406,235,2026-05-01 03:58:00,ACH Debit,Out,1758.77,GB,Branch
714,51,2026-05-01 04:54:00,ACH Debit,Out,10,US,Web
2810,193,2026-05-01 06:28:00,Wire Out,Out,3414.48,SG,Web
1605,107,2026-05-01 08:13:00,Card Purchase,Out,1015.16,US,Automated
3161,219,2026-05-01 08:25:00,ACH Debit,Out,3150.9,US,Web
1038,72,2026-05-01 09:08:00,Cash Deposit,In,3668.51,US,Branch
3401,234,2026-05-01 09:09:00,Cash Withdrawal,Out,2784.72,US,Automated
1600,106,2026-05-01 10:08:00,Card Purchase,Out,224.72,US,Branch
1152,80,2026-05-01 10:46:00,Wire Out,Out,2063.25,US,Branch
3632,249,2026-05-01 11:22:00,Card Purchase,Out,7279.08,GB,Automated
1791,119,2026-05-01 12:43:00,Card Purchase,Out,1052.89,US,Automated
1133,79,2026-05-01 13:19:00,Cash Deposit,In,252.02,US,Web
1360,92,2026-05-01 14:03:00,ACH Credit,In,3211.63,US,Branch
1419,96,2026-05-01 15:44:00,Wire In,In,2271.94,US,Web
1087,75,2026-05-01 15:56:00,ACH Debit,Out,3960.75,GB,Automated
2250,152,2026-05-01 16:16:00,Wire Out,Out,1071.92,US,Automated
1459,99,2026-05-01 16:26:00,Wire In,In,4825.68,US,Automated
3158,218,2026-05-01 17:32:00,Card Purchase,Out,21.28,US,Web
1623,108,2026-05-01 18:05:00,Card Purchase,Out,3438.83,US,Automated
1244,85,2026-05-01 18:11:00,ACH Debit,Out,10,US,Mobile
302,24,2026-05-01 20:26:00,Wire In,In,2877.94,US,Branch
111,9,2026-05-01 20:38:00,ACH Debit,Out,121.18,GB,Automated
2446,167,2026-05-01 20:45:00,Wire In,In,20,SG,Automated
3387,233,2026-05-02 00:00:00,Wire In,In,278.82,US,Branch
3693,188,2026-05-02 00:00:00,Cash Deposit,In,1952.87,US,Branch
1149,79,2026-05-02 00:20:00,Card Purchase,Out,426.41,US,Branch
707,51,2026-05-02 00:48:00,Cash Deposit,In,20,US,Web
3386,233,2026-05-02 02:24:00,Wire Out,Out,1892.43,US,Branch
1770,118,2026-05-02 04:08:00,Card Purchase,Out,790.63,US,Mobile
1531,103,2026-05-02 04:18:00,ACH Debit,Out,18.62,US,Automated
3694,188,2026-05-02 06:00:00,Cash Deposit,In,2444.3,US,Branch
1631,108,2026-05-02 06:10:00,ACH Debit,Out,3215.96,US,Branch
2242,152,2026-05-02 07:52:00,ACH Credit,In,1907.06,US,Web
1645,110,2026-05-02 09:32:00,Wire Out,Out,257.39,US,Web
2600,177,2026-05-02 11:29:00,ACH Debit,Out,10,US,Web
100,8,2026-05-02 11:31:00,ACH Debit,Out,199.03,US,Web
2686,182,2026-05-02 11:48:00,Cash Withdrawal,Out,993.98,US,Automated
3695,188,2026-05-02 12:00:00,Cash Deposit,In,2034.24,US,Branch
2940,201,2026-05-02 14:46:00,ACH Debit,Out,1510.77,US,Branch
3265,224,2026-05-02 16:33:00,Cash Deposit,In,1458.13,US,Web
2948,202,2026-05-02 17:12:00,Wire In,In,3300.54,US,Branch
1562,105,2026-05-02 17:14:00,ACH Credit,In,1831.17,US,Branch
2645,179,2026-05-02 17:54:00,Card Purchase,Out,2918.89,US,Web
3696,188,2026-05-02 18:00:00,Cash Deposit,In,2290.11,US,Branch
787,56,2026-05-02 19:21:00,ACH Credit,In,21.29,US,Mobile
3427,236,2026-05-02 23:15:00,Cash Deposit,In,20,US,Branch
307,24,2026-05-03 00:24:00,Card Purchase,Out,1041.51,US,Web
3180,220,2026-05-03 02:00:00,ACH Credit,In,20,US,Branch
375,28,2026-05-03 05:26:00,ACH Debit,Out,5301.41,US,Mobile
2383,162,2026-05-03 06:42:00,Card Purchase,Out,861.22,US,Mobile
2056,138,2026-05-03 06:47:00,Cash Withdrawal,Out,157.54,MX,Branch
2243,152,2026-05-03 06:48:00,ACH Credit,In,2213.17,US,Branch
1710,114,2026-05-03 06:51:00,Cash Withdrawal,Out,4431.44,US,Automated
1127,78,2026-05-03 07:34:00,Card Purchase,Out,6059.72,US,Mobile
2311,156,2026-05-03 08:06:00,Wire Out,Out,2402.31,US,Web
1208,83,2026-05-03 08:41:00,Wire Out,Out,1518.9,CA,Automated
2593,176,2026-05-03 08:57:00,Wire Out,Out,2518.12,US,Web
1657,111,2026-05-03 11:06:00,Card Purchase,Out,1221.29,US,Web
3645,250,2026-05-03 12:40:00,Wire In,In,11898.02,US,Automated
691,50,2026-05-03 13:01:00,Wire In,In,20,CA,Mobile
1155,80,2026-05-03 14:17:00,Wire In,In,2033.81,US,Branch
1993,135,2026-05-03 16:38:00,Wire In,In,1369.68,US,Automated
404,30,2026-05-03 17:17:00,Cash Withdrawal,Out,17.42,US,Mobile
3417,235,2026-05-03 17:26:00,ACH Credit,In,3212.35,US,Mobile
2141,145,2026-05-03 20:18:00,Wire In,In,232.41,US,Web
2441,167,2026-05-03 21:57:00,ACH Debit,Out,27.33,CA,Automated
2450,168,2026-05-03 22:39:00,Card Purchase,Out,10,US,Web
2369,161,2026-05-04 00:10:00,ACH Debit,Out,10,US,Web
3420,235,2026-05-04 01:19:00,Cash Deposit,In,5397.34,US,Automated
2476,170,2026-05-04 02:32:00,ACH Debit,Out,5830.23,US,Branch
443,33,2026-05-04 04:32:00,ACH Debit,Out,1908.55,US,Mobile
2182,148,2026-05-04 06:49:00,Card Purchase,Out,1590.43,SG,Mobile
2650,179,2026-05-04 07:50:00,ACH Credit,In,805.71,US,Mobile
1132,79,2026-05-04 08:46:00,ACH Credit,In,1469.72,CA,Mobile
750,54,2026-05-04 08:47:00,Card Purchase,Out,1634.48,US,Automated
2677,182,2026-05-04 12:10:00,Cash Withdrawal,Out,9046.0,US,Web
2545,174,2026-05-04 12:12:00,Card Purchase,Out,202.01,US,Web
1004,71,2026-05-04 13:22:00,Cash Withdrawal,Out,980.97,US,Mobile
1487,100,2026-05-04 15:33:00,Wire In,In,697.02,GB,Branch
2008,135,2026-05-04 16:01:00,Wire In,In,4138.73,US,Branch
1996,135,2026-05-04 17:21:00,Card Purchase,Out,331.88,US,Branch
650,47,2026-05-04 18:04:00,Card Purchase,Out,673.15,US,Branch
1940,131,2026-05-04 21:21:00,ACH Debit,Out,6215.11,US,Branch
2259,152,2026-05-04 21:42:00,Wire In,In,20,US,Web
3548,244,2026-05-05 00:03:00,Card Purchase,Out,5673.2,US,Mobile
2479,170,2026-05-05 00:57:00,Cash Withdrawal,Out,10,US,Web
3505,241,2026-05-05 01:00:00,Cash Deposit,In,7615.31,US,Mobile
136,12,2026-05-05 02:04:00,Wire In,In,20,GB,Mobile
2275,153,2026-05-05 03:03:00,Cash Deposit,In,8176.52,SG,Branch
732,53,2026-05-05 03:48:00,Card Purchase,Out,4234.34,US,Web
1321,90,2026-05-05 03:48:00,Wire Out,Out,10,US,Mobile
856,61,2026-05-05 05:02:00,Card Purchase,Out,3289.48,US,Web
2447,168,2026-05-05 05:27:00,Card Purchase,Out,10,US,Mobile
1116,77,2026-05-05 06:42:00,Cash Withdrawal,Out,2489.19,US,Mobile
2791,192,2026-05-05 07:51:00,Cash Withdrawal,Out,3644.37,US,Branch
2549,174,2026-05-05 11:32:00,ACH Debit,Out,10,US,Web
2723,186,2026-05-05 11:37:00,ACH Debit,Out,350.82,US,Automated
1128,78,2026-05-05 12:05:00,Card Purchase,Out,4808.02,US,Web
1633,108,2026-05-05 12:20:00,Wire In,In,2115.94,US,Web
2702,184,2026-05-05 13:44:00,Card Purchase,Out,4602.89,US,Web
777,55,2026-05-05 16:11:00,ACH Debit,Out,1049.17,US,Web
897,64,2026-05-05 17:24:00,ACH Credit,In,4043.72,US,Mobile
2774,190,2026-05-05 19:32:00,Card Purchase,Out,195.62,US,Branch
952,67,2026-05-05 19:46:00,ACH Credit,In,3375.14,US,Web
626,45,2026-05-05 19:48:00,Wire Out,Out,10,US,Mobile
277,22,2026-05-05 19:58:00,Wire Out,Out,6225.2,GB,Web
2498,171,2026-05-05 21:36:00,ACH Debit,Out,138.27,US,Automated
1698,113,2026-05-05 22:05:00,Card Purchase,Out,24.08,US,Web
3207,221,2026-05-05 22:17:00,ACH Credit,In,29.06,MX,Automated
2754,188,2026-05-05 22:59:00,Card Purchase,Out,2709.33,US,Web
525,38,2026-05-06 01:01:00,ACH Credit,In,3848.96,US,Web
3616,248,2026-05-06 02:21:00,ACH Debit,Out,10,US,Mobile
3052,209,2026-05-06 03:01:00,Wire In,In,20,US,Automated
907,64,2026-05-06 05:11:00,Card Purchase,Out,4658.06,US,Web
3569,245,2026-05-06 10:25:00,Card Purchase,Out,902.33,US,Automated
370,28,2026-05-06 13:09:00,Cash Withdrawal,Out,2253.89,US,Mobile
708,51,2026-05-06 15:38:00,Cash Deposit,In,20,US,Branch
2451,168,2026-05-06 17:30:00,ACH Debit,Out,1351.3,US,Mobile
439,33,2026-05-06 19:51:00,ACH Debit,Out,848.46,US,Web
544,39,2026-05-06 20:30:00,Cash Deposit,In,943.18,US,Mobile
2538,173,2026-05-06 20:49:00,ACH Debit,Out,10,US,Branch
2038,137,2026-05-06 21:36:00,Card Purchase,Out,10,US,Branch
1807,120,2026-05-06 23:28:00,Card Purchase,Out,2874.09,GB,Branch
942,66,2026-05-06 23:45:00,Card Purchase,Out,28.01,US,Branch
575,42,2026-05-07 01:20:00,ACH Credit,In,7511.18,US,Mobile
1766,118,2026-05-07 01:59:00,Card Purchase,Out,954.26,US,Web
3380,233,2026-05-07 05:22:00,Cash Deposit,In,2566.26,US,Web
832,60,2026-05-07 05:29:00,ACH Debit,Out,2017.19,US,Web
784,56,2026-05-07 07:31:00,Card Purchase,Out,48.89,US,Web
3390,233,2026-05-07 07:34:00,Card Purchase,Out,3213.12,US,Branch
1878,125,2026-05-07 08:36:00,ACH Debit,Out,2527.59,US,Branch
1925,129,2026-05-07 08:43:00,Card Purchase,Out,594.89,MX,Automated
25,2,2026-05-07 09:37:00,Wire Out,Out,21.6,US,Web
1514,102,2026-05-07 12:34:00,Card Purchase,Out,29.25,US,Automated
2301,155,2026-05-07 14:50:00,Cash Deposit,In,20,US,Web
339,26,2026-05-07 15:54:00,Cash Withdrawal,Out,32.38,US,Mobile
878,63,2026-05-07 16:35:00,Cash Withdrawal,Out,10,US,Mobile
2876,197,2026-05-07 17:48:00,Card Purchase,Out,42.85,US,Web
3021,207,2026-05-07 18:06:00,Card Purchase,Out,1155.12,US,Automated
2052,138,2026-05-07 18:24:00,Card Purchase,Out,5021.5,US,Branch
1473,99,2026-05-08 02:59:00,Card Purchase,Out,1676.49,US,Mobile
802,57,2026-05-08 03:31:00,Cash Deposit,In,2070.71,US,Mobile
2886,198,2026-05-08 03:41:00,Card Purchase,Out,2706.17,US,Automated
2107,141,2026-05-08 09:18:00,Card Purchase,Out,934.63,SG,Branch
813,58,2026-05-08 10:15:00,Cash Deposit,In,718.4,US,Branch
479,35,2026-05-08 10:32:00,ACH Debit,Out,1546.69,US,Web
2953,202,2026-05-08 13:09:00,Wire In,In,3049.81,US,Web
2219,150,2026-05-08 13:19:00,ACH Credit,In,2405.68,US,Web
2238,151,2026-05-08 15:14:00,ACH Debit,Out,578.51,US,Mobile
1446,98,2026-05-08 18:34:00,Cash Deposit,In,1398.39,US,Mobile
3536,243,2026-05-08 20:59:00,Wire In,In,2727.41,US,Mobile
2260,153,2026-05-08 22:22:00,Cash Withdrawal,Out,2652.72,US,Web
2619,178,2026-05-08 23:49:00,ACH Credit,In,6445.79,US,Automated
2900,199,2026-05-09 05:29:00,Cash Deposit,In,20,US,Automated
1189,82,2026-05-09 07:56:00,Wire In,In,378.42,US,Web
233,20,2026-05-09 08:55:00,Cash Withdrawal,Out,1125.3,US,Automated
475,35,2026-05-09 10:02:00,Cash Withdrawal,Out,10,US,Web
2795,192,2026-05-09 10:10:00,ACH Credit,In,4263.02,DE,Automated
947,67,2026-05-09 11:39:00,Cash Withdrawal,Out,2870.76,US,Web
3442,237,2026-05-09 11:57:00,Card Purchase,Out,10,US,Web
1080,75,2026-05-09 11:58:00,ACH Credit,In,3397.51,US,Branch
220,19,2026-05-09 12:51:00,ACH Debit,Out,859.91,US,Branch
833,60,2026-05-09 15:47:00,Wire Out,Out,4900.65,CA,Branch
407,30,2026-05-09 17:16:00,Wire In,In,51.19,US,Web
1451,98,2026-05-09 18:18:00,ACH Debit,Out,2101.43,MX,Mobile
203,17,2026-05-09 18:42:00,ACH Debit,Out,1494.14,US,Branch
1198,82,2026-05-09 21:18:00,Wire Out,Out,83.39,US,Branch
988,70,2026-05-09 23:11:00,Card Purchase,Out,10,US,Web
729,52,2026-05-09 23:16:00,ACH Debit,Out,2142.61,US,Automated
3608,247,2026-05-09 23:35:00,ACH Debit,Out,343.87,US,Mobile
3581,245,2026-05-10 00:46:00,Cash Deposit,In,8508.9,US,Mobile
751,54,2026-05-10 01:31:00,ACH Debit,Out,1987.76,US,Branch
3109,214,2026-05-10 02:27:00,Cash Withdrawal,Out,2959.03,MX,Branch
2002,135,2026-05-10 03:05:00,Cash Withdrawal,Out,2036.92,SG,Mobile
894,64,2026-05-10 03:22:00,Card Purchase,Out,2077.53,US,Branch
1106,76,2026-05-10 04:47:00,Card Purchase,Out,2679.85,US,Automated
320,25,2026-05-10 05:40:00,Cash Withdrawal,Out,3169.77,US,Web
1510,102,2026-05-10 07:08:00,Wire In,In,43.57,US,Automated
367,28,2026-05-10 08:52:00,ACH Debit,Out,3110.12,US,Branch
2559,175,2026-05-10 09:06:00,ACH Debit,Out,1080.01,US,Web
3286,226,2026-05-10 11:10:00,Wire In,In,1097.33,US,Automated
454,33,2026-05-10 11:45:00,ACH Debit,Out,3734.08,US,Web
652,47,2026-05-10 12:53:00,Cash Deposit,In,591.3,US,Web
2652,180,2026-05-10 13:39:00,ACH Debit,Out,8849.92,US,Automated
3007,206,2026-05-10 16:44:00,ACH Debit,Out,5470.3,US,Web
1224,84,2026-05-10 18:27:00,Cash Deposit,In,6767.11,US,Web
999,70,2026-05-10 20:45:00,Cash Deposit,In,2060.7,SG,Branch
321,25,2026-05-10 21:11:00,Card Purchase,Out,4196.79,US,Automated
3374,233,2026-05-10 21:38:00,Card Purchase,Out,710.59,US,Automated
396,29,2026-05-10 21:43:00,ACH Credit,In,20,US,Automated
1702,113,2026-05-10 23:22:00,Wire In,In,148.14,US,Automated
428,32,2026-05-11 00:19:00,Card Purchase,Out,10047.17,US,Automated
616,44,2026-05-11 00:51:00,Cash Withdrawal,Out,1126.21,US,Branch
3491,240,2026-05-11 00:54:00,Card Purchase,Out,234.99,US,Branch
1544,104,2026-05-11 01:24:00,Card Purchase,Out,10,MX,Automated
2015,136,2026-05-11 02:17:00,Card Purchase,Out,3957.62,US,Mobile
267,22,2026-05-11 02:33:00,ACH Credit,In,12526.6,DE,Mobile
3173,219,2026-05-11 03:38:00,Card Purchase,Out,4442.8,DE,Mobile
491,36,2026-05-11 04:18:00,ACH Credit,In,967.47,US,Mobile
941,66,2026-05-11 05:43:00,ACH Debit,Out,10,DE,Mobile
683,49,2026-05-11 07:17:00,Cash Withdrawal,Out,78.33,US,Mobile
2380,162,2026-05-11 07:17:00,Card Purchase,Out,2071.26,MX,Branch
1095,76,2026-05-11 07:25:00,Card Purchase,Out,2916.05,US,Web
2043,137,2026-05-11 08:25:00,Wire Out,Out,2115.5,US,Mobile
1840,123,2026-05-11 10:23:00,Cash Withdrawal,Out,1383.23,US,Branch
1904,128,2026-05-11 11:57:00,Wire In,In,5517.17,US,Web
2883,198,2026-05-11 12:29:00,ACH Debit,Out,4242.99,US,Branch
1455,99,2026-05-11 13:04:00,ACH Credit,In,4171.28,MX,Automated
2519,172,2026-05-11 13:15:00,ACH Debit,Out,1850.29,US,Automated
936,66,2026-05-11 13:18:00,Card Purchase,Out,31.02,US,Automated
353,27,2026-05-11 13:28:00,ACH Debit,Out,2848.11,US,Branch
688,49,2026-05-11 14:11:00,ACH Credit,In,1183.74,CA,Mobile
2169,147,2026-05-11 16:17:00,ACH Credit,In,1331.04,US,Branch
1982,134,2026-05-11 16:23:00,Cash Withdrawal,Out,2170.08,US,Automated
2879,198,2026-05-11 19:39:00,Card Purchase,Out,5010.91,MX,Mobile
1282,87,2026-05-11 21:22:00,ACH Credit,In,614.78,US,Mobile
98,8,2026-05-11 22:30:00,Card Purchase,Out,264.6,US,Mobile
1756,117,2026-05-11 22:48:00,ACH Debit,Out,390.06,US,Mobile
